product_id,year_month,monthly_review_count
0764524372,2005-09,1
0764524461,2005-09,1
0764524984,2005-08,1
0764524984,2005-09,1
0764525166,2005-08,1
0764525441,2005-09,1
076452562X,2005-08,1
076452576X,2005-10,1
0764525999,2005-04,1
0764525999,2005-09,1
0764526065,2005-09,1
0764526324,2005-07,1
0764526340,2005-02,1
0764526340,2005-09,1
0764526413,2005-02,1
0764534238,2005-05,1
0764534513,2005-09,1
076453484X,2005-08,1
0764535153,2005-02,1
0764535781,2005-03,1
0764536095,2005-01,1
0764536516,2005-08,1
0764536958,2005-08,1
0764537091,2005-05,1
0764537539,2005-08,1
076453758X,2005-03,1
076453758X,2005-09,1
0764537644,2005-08,1
0764538209,2005-09,1
0764538810,2005-09,1
0764538837,2005-03,1
0764538942,2005-07,1
0764539132,2005-08,1
076453923X,2005-02,1
0764539388,2005-04,1
0764539663,2005-02,1
0764539671,2005-03,1
0764539671,2005-04,1
0764539671,2005-09,1
076453971X,2005-09,1
0764539957,2005-09,1
0764540726,2005-03,2
0764540734,2005-08,1
0764540734,2005-09,1
0764540742,2005-09,1
0764540785,2005-05,1
0764540785,2005-09,1
0764540939,2005-01,1
0764541161,2005-08,1
0764541315,2005-10,1
076454134X,2005-09,1
0764541749,2005-03,1
0764541781,2005-07,1
0764541811,2005-09,1
0764541870,2005-08,1
0764541951,2005-09,1
0764542117,2005-07,1
0764542222,2005-09,1
0764542265,2005-08,1
0764542338,2005-08,1
0764542605,2005-04,1
0764542850,2005-10,1
0764542966,2005-08,2
0764542966,2005-09,1
0764543105,2005-02,1
076454313X,2005-03,1
0764543180,2005-09,1
0764543229,2005-10,1
0764543237,2005-10,1
0764543326,2005-10,1
0764543342,2005-09,1
076454344X,2005-07,1
0764543504,2005-07,1
0764543539,2005-09,1
0764543547,2005-03,1
0764543628,2005-09,1
0764543792,2005-07,2
0764543822,2005-07,1
0764543857,2005-07,1
0764543865,2005-10,1
0764543881,2005-01,1
0764543881,2005-09,1
0764543911,2005-09,1
0764544136,2005-09,1
0764544187,2005-02,1
0764544373,2005-04,1
0764544381,2005-08,1
0764544683,2005-02,1
0764544683,2005-09,1
0764544721,2005-05,1
0764544799,2005-03,1
0764544810,2005-09,1
0764547593,2005-09,1
0764548328,2005-01,1
0764548379,2005-03,1
0764548379,2005-08,1
0764548417,2005-04,1
0764548972,2005-06,1
0764549251,2005-01,1
0764549359,2005-03,2
0764549359,2005-08,1
0764549553,2005-03,1
0764549707,2005-09,1
0764549979,2005-09,1
0764550381,2005-09,1
076455087X,2005-09,2
0764551019,2005-08,1
076455168X,2005-09,1
076455171X,2005-10,1
0764552155,2005-04,1
0764552163,2005-03,1
076455221X,2005-09,1
076455249X,2005-08,1
0764552600,2005-09,1
0764552716,2005-02,1
0764552813,2005-09,1
076455283X,2005-03,1
0764552848,2005-08,1
0764552899,2005-02,1
0764552988,2005-09,1
076455302X,2005-04,1
0764553119,2005-10,1
0764553143,2005-09,1
0764553240,2005-06,1
0764553259,2005-08,1
0764553313,2005-09,1
0764553348,2005-09,1
0764553402,2005-01,1
0764553542,2005-09,1
0764553631,2005-10,1
0764553690,2005-02,1
076455395X,2005-01,1
076455395X,2005-07,1
076455395X,2005-08,1
0764554107,2005-03,1
0764554182,2005-08,1
0764554190,2005-08,1
0764554239,2005-09,1
076455428X,2005-05,1
0764554301,2005-09,1
0764554301,2005-10,1
0764554328,2005-09,1
0764554387,2005-03,1
0764554581,2005-08,1
076455476X,2005-06,1
0764554891,2005-08,1
0764554905,2005-05,1
0764554972,2005-07,1
0764555014,2005-04,1
0764555022,2005-05,1
0764555278,2005-10,1
0764555812,2005-04,1
0764555871,2005-03,1
0764555871,2005-08,1
0764556002,2005-07,1
0764556193,2005-03,1
0764556193,2005-08,1
0764556193,2005-10,1
0764556851,2005-10,1
0764557092,2005-08,1
0764557157,2005-09,1
076455719X,2005-08,1
0764557386,2005-07,1
0764557432,2005-10,1
076455784X,2005-08,1
0764558943,2005-02,1
0764558943,2005-08,1
0764559176,2005-10,1
0764559591,2005-08,1
0764559648,2005-05,1
0764559672,2005-03,1
0764559702,2005-10,1
0764559729,2005-04,1
0764559729,2005-08,2
0764559729,2005-09,1
0764559850,2005-09,1
0764559931,2005-08,1
0764560794,2005-08,3
0764560794,2005-09,4
0764560794,2005-10,1
0764563262,2005-05,1
0764564439,2005-07,1
076456448X,2005-05,1
0764565168,2005-02,1
0764565168,2005-03,1
0764565168,2005-10,2
0764565176,2005-02,1
0764565176,2005-09,1
0764565311,2005-10,1
0764566083,2005-10,1
0764566164,2005-07,1
0764566350,2005-01,1
0764566350,2005-05,1
0764566768,2005-10,1
0764567314,2005-05,1
0764567586,2005-01,1
0764567586,2005-02,1
0764567586,2005-03,1
0764567586,2005-04,1
0764567586,2005-05,2
0764567586,2005-08,1
0764567586,2005-09,2
0764567594,2005-03,1
0764567594,2005-09,1
0764567616,2005-01,1
0764567683,2005-07,1
076456773X,2005-07,1
0764568000,2005-07,1
0764568450,2005-08,1
0764568973,2005-06,1
0764569090,2005-10,1
0764569120,2005-08,1
0764569147,2005-04,1
0764569147,2005-09,1
0764569228,2005-10,1
0764569295,2005-06,1
0764569295,2005-07,1
0764569430,2005-09,1
0764569597,2005-06,2
0764569597,2005-07,1
0764569694,2005-03,1
0764569783,2005-03,1
0764569848,2005-04,1
0764570218,2005-03,1
0764570781,2005-03,1
0764570811,2005-09,1
0764571079,2005-09,1
0764571427,2005-07,2
0764571958,2005-04,1
0764572121,2005-08,1
0764572717,2005-09,1
0764572822,2005-04,1
0764572903,2005-08,1
0764573268,2005-08,1
0764573586,2005-10,1
0764573993,2005-09,1
0764574124,2005-10,1
0764574248,2005-08,1
0764574329,2005-10,1
0764574817,2005-04,1
0764574833,2005-07,1
0764574833,2005-09,1
0764574841,2005-09,2
0764574868,2005-04,1
0764575589,2005-08,1
0764575635,2005-08,1
0764575740,2005-08,1
0764576135,2005-09,1
0764576445,2005-08,1
0764576607,2005-04,1
0764576607,2005-08,1
0764576755,2005-07,1
0764576763,2005-09,1
0764576771,2005-05,1
076457681X,2005-05,1
076457681X,2005-08,1
076457681X,2005-10,1
0764577271,2005-09,1
0764577395,2005-04,1
0764577395,2005-05,1
0764577921,2005-08,1
0764578014,2005-07,2
0764578065,2005-02,1
0764578065,2005-09,1
0764578146,2005-08,1
0764578278,2005-09,1
0764578324,2005-05,1
0764578332,2005-02,1
0764578340,2005-08,1
0764578359,2005-07,1
0764578375,2005-03,1
0764578405,2005-06,2
0764578405,2005-08,1
0764578766,2005-10,1
0764578812,2005-07,1
0764579010,2005-02,1
0764579061,2005-03,1
0764579088,2005-05,1
0764579088,2005-06,1
0764579088,2005-08,1
0764579088,2005-09,1
0764579177,2005-08,1
0764579487,2005-04,1
0764579495,2005-08,1
0764579568,2005-05,1
0764579576,2005-08,2
0764579576,2005-09,1
0764579665,2005-07,1
0764579665,2005-08,1
0764579711,2005-04,1
0764579851,2005-08,1
0764579851,2005-09,1
0764579967,2005-08,1
0764583328,2005-06,1
0764583417,2005-09,1
076458345X,2005-08,1
0764583530,2005-07,1
0764583794,2005-08,1
0764583816,2005-07,1
0764584111,2005-06,1
0764584111,2005-07,1
0764584111,2005-08,2
0764584243,2005-04,1
0764584499,2005-08,1
0764584499,2005-10,1
076458457X,2005-07,1
0764584596,2005-08,1
0764585746,2005-10,1
0764585916,2005-04,1
0764586823,2005-05,1
0764586823,2005-10,1
076458796X,2005-09,1
0764588133,2005-07,1
0764588338,2005-09,1
0764588346,2005-05,1
0764589121,2005-09,1
0764595636,2005-06,1
0764595636,2005-07,2
0764595636,2005-08,2
0764595636,2005-09,1
0764595768,2005-08,2
0764595954,2005-09,1
0764596780,2005-10,1
0764597787,2005-06,1
0764597787,2005-08,1
0764800299,2005-09,1
0764801716,2005-06,1
0764809369,2005-09,1
076480989X,2005-02,1
0764810995,2005-09,1
0764811584,2005-01,1
0764913387,2005-09,1
0764913417,2005-07,1
0764920235,2005-06,1
0764921304,2005-08,1
076493175X,2005-09,1
0765109182,2005-05,1
076511030X,2005-05,1
0765193388,2005-04,1
0765196573,2005-02,1
0765300133,2005-08,1
0765300389,2005-03,1
076530063X,2005-03,1
0765300974,2005-03,1
0765301075,2005-02,1
0765301598,2005-04,1
0765301598,2005-06,1
0765301598,2005-08,1
0765301644,2005-08,1
0765301644,2005-09,1
0765301768,2005-02,1
0765301938,2005-05,1
0765301938,2005-06,1
0765303019,2005-04,1
0765303299,2005-02,1
0765303353,2005-02,1
0765303507,2005-08,1
0765304120,2005-08,1
0765304198,2005-03,1
076530449X,2005-02,1
0765304635,2005-05,1
0765304643,2005-04,1
0765304643,2005-05,1
0765304694,2005-04,1
0765304864,2005-02,1
0765305038,2005-05,1
0765305097,2005-02,1
0765305097,2005-03,1
0765305097,2005-08,1
0765305135,2005-05,1
0765305216,2005-01,1
0765305216,2005-03,1
0765305216,2005-08,1
0765305224,2005-10,1
0765305232,2005-01,7
0765305232,2005-02,2
0765305232,2005-03,2
0765305232,2005-04,1
0765305232,2005-05,3
0765305232,2005-07,2
0765305232,2005-09,3
0765305232,2005-10,1
0765305283,2005-09,1
0765305429,2005-05,2
076530550X,2005-06,1
0765305933,2005-08,1
0765306271,2005-04,1
0765306298,2005-03,3
0765306298,2005-05,1
0765306298,2005-06,1
0765306298,2005-07,1
0765306336,2005-01,1
0765306360,2005-02,1
0765306824,2005-04,1
0765306840,2005-06,2
0765306913,2005-03,1
076530693X,2005-03,1
0765307006,2005-10,1
0765307057,2005-02,1
0765307065,2005-04,1
0765307162,2005-10,1
0765307243,2005-07,1
0765307359,2005-04,1
0765307375,2005-01,1
0765307510,2005-09,1
0765307618,2005-07,1
0765307693,2005-08,1
0765307782,2005-07,1
0765307928,2005-10,1
0765308002,2005-01,1
0765308401,2005-08,1
0765308738,2005-09,1
0765309130,2005-08,1
0765309157,2005-04,1
0765309157,2005-08,1
0765309157,2005-10,1
0765309238,2005-01,2
0765309289,2005-03,1
0765309289,2005-07,1
0765309378,2005-05,1
0765309378,2005-10,1
0765309386,2005-05,1
0765309386,2005-06,1
0765309386,2005-08,1
0765309408,2005-01,1
0765309408,2005-02,4
0765309408,2005-03,1
0765309408,2005-04,1
0765309408,2005-05,1
0765309408,2005-06,1
0765309408,2005-07,2
0765309408,2005-09,1
0765309467,2005-07,1
0765309513,2005-01,1
076530953X,2005-01,1
076530953X,2005-04,1
0765309890,2005-07,1
0765310333,2005-09,1
0765310597,2005-03,1
0765310848,2005-03,1
0765310961,2005-09,1
0765310988,2005-04,1
076531102X,2005-02,2
076531102X,2005-09,1
0765311046,2005-08,1
0765311046,2005-09,4
0765311070,2005-04,1
0765311070,2005-05,3
0765311127,2005-07,1
0765311321,2005-01,1
0765311410,2005-02,1
0765311429,2005-06,2
0765311429,2005-07,1
0765311429,2005-08,1
0765311437,2005-04,1
0765311593,2005-02,1
0765311658,2005-06,1
0765311720,2005-02,1
0765311771,2005-04,1
0765311771,2005-06,1
0765311771,2005-07,1
0765311771,2005-08,1
0765311844,2005-03,1
0765312018,2005-02,1
0765312018,2005-09,2
0765312026,2005-08,1
0765312026,2005-09,1
0765312050,2005-03,1
0765312131,2005-01,1
0765312131,2005-02,2
0765312131,2005-04,1
0765312395,2005-08,1
0765312530,2005-10,1
0765312786,2005-07,1
0765312956,2005-10,1
0765312999,2005-10,2
0765313081,2005-09,1
0765313081,2005-10,1
0765313111,2005-07,1
0765313332,2005-03,1
0765313472,2005-06,1
0765313472,2005-08,1
0765313871,2005-05,1
0765313871,2005-06,1
0765313901,2005-09,1
0765313995,2005-05,1
0765314290,2005-04,1
0765314290,2005-08,1
0765314304,2005-10,1
0765314711,2005-06,2
0765315122,2005-05,1
0765315122,2005-10,1
0765340054,2005-04,1
0765340127,2005-09,1
0765340151,2005-04,1
0765340739,2005-09,1
0765340747,2005-01,1
0765340747,2005-02,1
0765340771,2005-09,1
076534078X,2005-10,1
0765340798,2005-09,1
0765341026,2005-09,1
0765341077,2005-09,1
0765341131,2005-09,1
076534114X,2005-10,1
0765341417,2005-06,1
0765341611,2005-09,1
0765341921,2005-08,2
0765342286,2005-09,1
0765342324,2005-05,1
0765342464,2005-09,1
0765342480,2005-05,1
0765342510,2005-07,1
0765342987,2005-09,1
0765343258,2005-08,1
0765343541,2005-02,1
0765343789,2005-01,1
0765343835,2005-03,1
0765343835,2005-06,1
0765343991,2005-06,1
0765344300,2005-08,1
0765344556,2005-06,1
0765344637,2005-08,1
0765344955,2005-08,1
0765344963,2005-04,1
0765345005,2005-09,1
076534503X,2005-05,1
0765345455,2005-06,1
0765345498,2005-08,1
0765345498,2005-09,1
0765345889,2005-04,1
0765346435,2005-08,1
0765346753,2005-09,1
0765346915,2005-01,1
0765347490,2005-02,1
0765347490,2005-03,1
0765347490,2005-09,1
0765347539,2005-06,1
0765347571,2005-10,1
0765348616,2005-09,1
0765348667,2005-04,1
0765348780,2005-08,1
0765348918,2005-07,1
0765349051,2005-08,1
0765349051,2005-10,1
0765349132,2005-03,1
0765349132,2005-06,1
0765349140,2005-10,1
076535084X,2005-03,1
0765352257,2005-09,2
0765352648,2005-06,7
0765352648,2005-07,1
0765352648,2005-08,1
0765352648,2005-10,1
076536302X,2005-06,1
0765603055,2005-07,1
0765604183,2005-01,1
0765613107,2005-09,1
0765701073,2005-09,1
0765701200,2005-02,1
0765702371,2005-03,1
0765702371,2005-07,2
0765702371,2005-08,1
0765702428,2005-07,1
0765703319,2005-07,1
0765703319,2005-10,1
0765703521,2005-08,1
0765762099,2005-03,1
0765806304,2005-08,1
0765807254,2005-08,1
0766014347,2005-08,1
076601536X,2005-06,1
0766017648,2005-08,1
0766022730,2005-08,1
0766101053,2005-01,1
0766103692,2005-09,1
0766104656,2005-06,1
0766104974,2005-09,1
0766130207,2005-02,1
0766131696,2005-02,1
0766140482,2005-08,1
0766144550,2005-01,1
0766157377,2005-09,1
0766160203,2005-04,1
0766173852,2005-01,1
0766181189,2005-07,1
0766182770,2005-08,1
0766196003,2005-10,1
0766808521,2005-03,1
0766812073,2005-10,1
0766814173,2005-09,1
0766816370,2005-02,1
0766816370,2005-04,1
0766816982,2005-09,1
0766817776,2005-09,1
0766818969,2005-04,1
0766825485,2005-09,1
0766862860,2005-09,2
0767422546,2005-05,1
0767900146,2005-04,1
0767900146,2005-08,1
0767900146,2005-09,1
0767900316,2005-08,1
0767900383,2005-08,1
0767900391,2005-04,1
0767900405,2005-03,1
0767900464,2005-06,1
0767900553,2005-06,1
0767900847,2005-07,1
0767901053,2005-08,1
0767901266,2005-09,1
0767901320,2005-08,1
076790155X,2005-03,1
076790155X,2005-09,1
0767901576,2005-08,1
0767901800,2005-02,1
0767901916,2005-08,1
0767901975,2005-07,1
0767902297,2005-09,1
076790236X,2005-01,1
0767902475,2005-08,1
0767902521,2005-03,1
0767902521,2005-05,1
0767902521,2005-07,2
0767902521,2005-10,1
0767902793,2005-01,1
076790284X,2005-09,1
0767902874,2005-02,1
0767902874,2005-08,1
0767902890,2005-09,1
076790303X,2005-08,1
0767903277,2005-08,1
0767903382,2005-01,1
0767903447,2005-07,1
0767903447,2005-08,1
0767903498,2005-02,1
0767903579,2005-07,1
0767903579,2005-09,1
0767903587,2005-09,1
0767903595,2005-04,1
0767903595,2005-05,1
0767903595,2005-06,1
0767903595,2005-08,1
0767903609,2005-05,1
076790379X,2005-08,1
0767903811,2005-09,1
0767903862,2005-02,1
0767903862,2005-04,1
0767903862,2005-06,1
0767903927,2005-10,1
076790396X,2005-08,2
0767904338,2005-01,1
0767904362,2005-07,1
0767904451,2005-01,1
0767904559,2005-07,1
076790463X,2005-05,1
0767904818,2005-01,1
0767904818,2005-08,1
0767904842,2005-08,1
0767904842,2005-09,1
0767905180,2005-07,1
0767905202,2005-01,1
0767905202,2005-02,1
0767905202,2005-06,1
0767905288,2005-09,1
0767905334,2005-03,1
0767905342,2005-08,1
0767905423,2005-04,1
0767905563,2005-06,1
0767905644,2005-01,1
0767905814,2005-04,1
076790592X,2005-08,1
076790592X,2005-09,1
0767906071,2005-07,1
0767906276,2005-08,1
0767906284,2005-03,1
0767906284,2005-10,1
0767906470,2005-01,1
0767906713,2005-08,1
076790690X,2005-06,1
076790690X,2005-07,1
0767906918,2005-09,1
0767906926,2005-06,1
0767907434,2005-03,1
0767907698,2005-02,1
0767907817,2005-06,1
0767907981,2005-09,1
0767908139,2005-05,1
0767908163,2005-03,1
0767908163,2005-05,1
0767908163,2005-09,1
0767908171,2005-02,2
0767908171,2005-05,1
0767908171,2005-09,1
076790818X,2005-03,1
076790818X,2005-06,1
076790818X,2005-07,2
076790818X,2005-08,3
076790818X,2005-09,3
0767908201,2005-07,1
0767908201,2005-08,1
0767908236,2005-03,1
0767908260,2005-10,1
0767908376,2005-01,1
0767908376,2005-09,1
0767908457,2005-03,1
0767909038,2005-08,1
0767909194,2005-01,1
0767909194,2005-06,1
0767909267,2005-06,1
076791029X,2005-02,2
076791029X,2005-03,1
0767910559,2005-02,1
0767911733,2005-03,1
0767911784,2005-04,3
0767911784,2005-05,3
0767911784,2005-06,1
0767911784,2005-07,1
0767912225,2005-05,1
0767912241,2005-05,1
0767912276,2005-10,1
0767912306,2005-02,1
0767912853,2005-09,1
0767912853,2005-10,1
0767912918,2005-05,1
0767912918,2005-07,1
0767912918,2005-10,1
0767912926,2005-01,1
0767912926,2005-09,1
0767912926,2005-10,1
0767913337,2005-03,1
0767913469,2005-09,1
0767913477,2005-08,1
076791354X,2005-09,1
0767913698,2005-08,1
0767913795,2005-01,1
0767913868,2005-06,1
0767913965,2005-03,1
0767913965,2005-09,1
0767913981,2005-05,1
0767913981,2005-08,1
076791399X,2005-08,1
0767914023,2005-06,1
0767914104,2005-01,1
0767914104,2005-04,1
0767914104,2005-06,1
0767914104,2005-09,1
0767914163,2005-01,1
0767914201,2005-08,1
0767914201,2005-10,1
0767914236,2005-08,1
0767914279,2005-10,1
0767914309,2005-03,1
0767914309,2005-08,1
0767914376,2005-03,1
0767914376,2005-05,1
0767914708,2005-02,1
0767914732,2005-04,1
0767914732,2005-06,1
0767914732,2005-10,1
0767914740,2005-06,1
0767914767,2005-03,1
0767914767,2005-07,1
0767914767,2005-08,1
0767914880,2005-07,1
0767914945,2005-05,1
0767915054,2005-10,1
0767915305,2005-03,2
0767915313,2005-03,1
0767915313,2005-07,1
0767915593,2005-08,1
0767915658,2005-09,1
0767915674,2005-04,1
0767915747,2005-07,2
076791581X,2005-02,1
076791581X,2005-03,1
076791581X,2005-04,2
076791581X,2005-05,1
076791581X,2005-08,3
076791581X,2005-09,1
0767915852,2005-09,1
0767916077,2005-08,1
0767916077,2005-09,1
0767916174,2005-02,1
0767916174,2005-07,1
0767916263,2005-10,1
0767916271,2005-04,1
076791631X,2005-02,1
0767916565,2005-08,1
0767916565,2005-09,1
0767916611,2005-03,1
076791676X,2005-02,2
076791676X,2005-09,1
0767916883,2005-01,1
0767916883,2005-02,1
0767916883,2005-07,2
0767916948,2005-04,1
0767916964,2005-03,1
0767917057,2005-10,1
0767917200,2005-09,1
0767917219,2005-04,1
0767917219,2005-05,1
0767917413,2005-06,1
0767917464,2005-07,1
0767917529,2005-04,1
0767917529,2005-07,2
0767917529,2005-08,2
0767917561,2005-08,1
076791757X,2005-08,1
0767917871,2005-07,1
0767917871,2005-08,1
0767918185,2005-03,1
076791841X,2005-02,1
0767918436,2005-03,2
0767918436,2005-04,1
0767918495,2005-09,1
076791855X,2005-05,1
076791855X,2005-07,1
076791855X,2005-08,3
0767918738,2005-09,1
0767918843,2005-08,2
0767918843,2005-09,1
0767919467,2005-01,1
0767919467,2005-08,1
0767919491,2005-04,2
076791953X,2005-08,1
076791984X,2005-05,1
0767920376,2005-09,2
0767920457,2005-04,1
0767920457,2005-06,2
0767920457,2005-07,1
0767920457,2005-08,1
0767920457,2005-09,2
0767920686,2005-09,1
0767921143,2005-07,2
0767921232,2005-05,1
0767921232,2005-10,1
0767921852,2005-09,1
0767921852,2005-10,1
0767922646,2005-08,1
0768000505,2005-04,1
0768003717,2005-04,1
0768011264,2005-07,1
0768012414,2005-04,1
0768369797,2005-01,1
0768369932,2005-01,1
0768370248,2005-08,1
0768373484,2005-07,1
0768421195,2005-08,1
0768421578,2005-08,1
0768421748,2005-09,1
0768421772,2005-09,1
0768422175,2005-09,1
0768422523,2005-02,1
0768422523,2005-07,1
0768422817,2005-08,1
0768429641,2005-01,1
0768658497,2005-02,1
0768861926,2005-02,1
0768870534,2005-09,1
0768870690,2005-09,1
0768906091,2005-05,1
0768909082,2005-04,1
0768909953,2005-04,1
0768910196,2005-02,1
0768910943,2005-10,1
0768911745,2005-01,1
0768911923,2005-03,1
0768913810,2005-02,1
0768913985,2005-07,1
0768914825,2005-05,1
076891700X,2005-08,1
076891700X,2005-10,1
0768917018,2005-08,1
0768918332,2005-07,1
0768918340,2005-09,1
0768918383,2005-09,1
0769001580,2005-09,1
0769212859,2005-09,1
0769214754,2005-07,1
0769217842,2005-09,1
0769220207,2005-09,1
0769241921,2005-09,1
0769258352,2005-09,1
076927224X,2005-01,1
0769284191,2005-08,1
0769285732,2005-01,1
0769285732,2005-09,1
0769285775,2005-08,1
0769290450,2005-09,1
0769299342,2005-07,1
0769904459,2005-07,1
0770107559,2005-09,1
0771033346,2005-06,1
0771054920,2005-09,1
0771080689,2005-04,1
0771082568,2005-09,1
0771089473,2005-10,1
0771097921,2005-01,1
0771596138,2005-01,1
0773527958,2005-04,1
0773527958,2005-05,1
0773527958,2005-07,1
0773527958,2005-09,1
0774805412,2005-03,1
0778320065,2005-05,1
0778320448,2005-09,1
0778320537,2005-08,2
0778320561,2005-07,1
0778320596,2005-03,1
0778320650,2005-01,1
0778320812,2005-08,1
0778320820,2005-05,1
0778320820,2005-07,1
0778320820,2005-10,1
0778320952,2005-07,1
077832107X,2005-01,1
0778321266,2005-08,1
0778321304,2005-08,2
0778321355,2005-06,1
077832138X,2005-01,1
077832138X,2005-10,1
0778321444,2005-07,1
0778321444,2005-08,1
0778321444,2005-09,1
0778321460,2005-03,1
0778321460,2005-04,1
0778321517,2005-08,1
0778321584,2005-08,1
0778321606,2005-09,1
0778321711,2005-05,3
0778321711,2005-08,1
0778321746,2005-08,1
0778321878,2005-08,1
0778321940,2005-09,1
0778321967,2005-08,1
0778322009,2005-08,1
0778322017,2005-10,1
077832205X,2005-09,1
0778322084,2005-09,2
0778322602,2005-08,1
0778800342,2005-08,1
0778800377,2005-08,1
0778800385,2005-01,1
0778800385,2005-08,1
0778800547,2005-03,1
0778800636,2005-08,2
0778801098,2005-08,1
0778801128,2005-07,1
0778801128,2005-08,1
0778801136,2005-06,1
0778801187,2005-09,1
0779500741,2005-07,1
0780800974,2005-08,1
0780807049,2005-04,1
0781248795,2005-08,1
078128936X,2005-05,1
0781292352,2005-04,1
0781400767,2005-05,1
0781430550,2005-02,1
0781430550,2005-08,1
0781430712,2005-09,1
0781440580,2005-04,1
078144165X,2005-06,1
078144165X,2005-07,1
0781702771,2005-04,1
0781712718,2005-08,1
0781717078,2005-02,1
0781721342,2005-03,1
0781722004,2005-09,1
0781723698,2005-08,1
0781724821,2005-09,1
0781725437,2005-08,1
0781732344,2005-09,1
078173391X,2005-10,1
0781733928,2005-01,1
0781737281,2005-08,1
0781737338,2005-09,1
0781737605,2005-08,1
0781738369,2005-08,1
0781741572,2005-02,1
0781742315,2005-02,1
078174332X,2005-08,1
0781743540,2005-04,1
0781747430,2005-09,1
0781755425,2005-07,1
078180096X,2005-09,1
0781800994,2005-09,1
0781802431,2005-08,1
0781802822,2005-01,1
0781806216,2005-08,1
0781807360,2005-09,1
0781808014,2005-03,1
0781808073,2005-06,1
0781808073,2005-08,1
0781808758,2005-09,1
0781809312,2005-09,1
0781809398,2005-09,1
0781809487,2005-03,1
0781809584,2005-09,1
0781809924,2005-05,1
0781809983,2005-09,1
0781810078,2005-09,1
0781810159,2005-02,1
0781810256,2005-09,1
0781810426,2005-05,1
0781810426,2005-06,1
0781810450,2005-07,1
0781810450,2005-08,1
0781810493,2005-10,1
0781810566,2005-05,1
0781810566,2005-08,1
0781810760,2005-05,1
0781810957,2005-06,1
0781810957,2005-08,1
0781810957,2005-09,1
0781810965,2005-06,1
0782114458,2005-09,1
0782123139,2005-01,1
0782127975,2005-02,1
0782128777,2005-09,1
0782128874,2005-03,1
0782128955,2005-09,1
0782129110,2005-01,1
0782129730,2005-07,1
0782130372,2005-06,1
0782140238,2005-03,1
0782140475,2005-04,1
0782141218,2005-01,1
0782141293,2005-07,1
0782141293,2005-10,1
0782141307,2005-07,1
0782141552,2005-08,1
0782141668,2005-09,1
0782141781,2005-03,1
0782141781,2005-08,1
0782141846,2005-08,1
0782141862,2005-04,1
0782141900,2005-01,1
0782141978,2005-07,1
0782141978,2005-09,1
0782142265,2005-10,1
0782142370,2005-03,1
0782142370,2005-05,1
0782142419,2005-03,1
0782142443,2005-08,1
0782142540,2005-08,1
078214277X,2005-09,1
0782142788,2005-04,1
0782142796,2005-01,1
0782142842,2005-08,1
0782142907,2005-03,1
0782142907,2005-05,1
0782142982,2005-04,1
0782143008,2005-09,1
0782143105,2005-09,1
0782143113,2005-01,1
0782143113,2005-04,1
0782143121,2005-10,1
078214313X,2005-07,1
0782143164,2005-03,1
0782143164,2005-04,1
0782143237,2005-06,1
0782143237,2005-08,1
078214327X,2005-01,1
078214327X,2005-03,1
0782143377,2005-09,1
0782143504,2005-07,1
0782143555,2005-01,1
0782143563,2005-09,2
0782143598,2005-09,1
0782143636,2005-01,1
0782143636,2005-03,1
0782143636,2005-08,1
0782143687,2005-04,1
0782143776,2005-02,1
0782143814,2005-09,1
0782143857,2005-04,2
0782143857,2005-07,1
0782143857,2005-08,2
078214389X,2005-07,2
078214389X,2005-09,1
0782143911,2005-09,1
0782143962,2005-05,1
0782143962,2005-06,2
0782143962,2005-08,1
0782144071,2005-09,1
0782144144,2005-09,1
0782144195,2005-06,1
0782144217,2005-07,1
0782144276,2005-08,1
0782144314,2005-09,1
0782150241,2005-04,1
0782150241,2005-07,1
0782901123,2005-07,1
078353910X,2005-09,1
0783579012,2005-07,1
0784715130,2005-08,1
0784715130,2005-09,1
0784715440,2005-08,1
0784716080,2005-10,1
0785102167,2005-04,1
0785102582,2005-10,1
0785107908,2005-04,1
0785107991,2005-04,1
0785108785,2005-10,1
0785109803,2005-07,1
0785110895,2005-02,1
0785111301,2005-02,1
078511131X,2005-02,1
0785111476,2005-04,1
0785111611,2005-08,1
0785111751,2005-03,1
0785111921,2005-10,1
0785112510,2005-03,1
0785113320,2005-04,1
0785113355,2005-09,1
0785113495,2005-03,1
0785114386,2005-08,1
0785114432,2005-04,1
0785114580,2005-08,1
078511467X,2005-05,1
0785114726,2005-07,1
0785114823,2005-03,1
0785114823,2005-04,1
0785114823,2005-09,1
078511484X,2005-08,2
0785115315,2005-09,1
0785115439,2005-08,1
0785115455,2005-04,1
0785115471,2005-06,1
0785115706,2005-08,1
0785116419,2005-07,1
0785116567,2005-05,1
0785116761,2005-07,1
0785116796,2005-03,1
0785116877,2005-03,1
0785117245,2005-08,1
0785117776,2005-09,1
0785118764,2005-09,1
0785200282,2005-10,1
0785200304,2005-08,1
078520041X,2005-07,1
0785201688,2005-03,1
0785201688,2005-05,1
0785202129,2005-09,1
0785202684,2005-10,2
0785204059,2005-04,1
0785209824,2005-09,2
0785209905,2005-09,1
0785211497,2005-03,1
0785211608,2005-08,1
078521187X,2005-03,1
078521187X,2005-09,1
0785242430,2005-05,1
0785243631,2005-09,1
0785245219,2005-06,1
0785250190,2005-09,1
0785250255,2005-08,1
0785257292,2005-07,1
0785257292,2005-08,1
0785260005,2005-03,1
0785260048,2005-08,1
0785260242,2005-02,1
0785260242,2005-03,1
