product_id,total_reviews,avg_star_rating
0825431905,1,5.0
0825431921,1,2.0
0825431964,1,5.0
0825431972,1,4.0
0825432286,1,5.0
082543324X,1,5.0
0825433436,1,5.0
0825434874,1,5.0
0825435331,1,1.0
082543601X,1,1.0
0825436397,1,5.0
0825436486,1,4.0
0825436958,1,5.0
082543839X,1,5.0
0825439248,1,5.0
0825439671,1,1.0
0825441099,1,5.0
082546207X,3,5.0
0825515408,1,5.0
0825601886,1,5.0
0825603234,1,4.0
0825612845,1,5.0
0825615143,1,5.0
0825615313,1,5.0
0825616026,2,5.0
0825616034,1,5.0
0825616042,2,3.5
0825616174,1,5.0
0825616212,1,1.0
082561824X,1,5.0
0825619300,1,5.0
0825624398,1,1.0
0825625416,1,2.0
0825627125,1,1.0
0825627206,1,4.0
0825629977,1,5.0
0825672538,1,3.0
0825672805,1,3.0
0825672872,1,5.0
0825673151,1,5.0
0825697034,1,5.0
0825803853,2,4.5
082580440X,1,5.0
0826123759,1,5.0
0826202160,1,5.0
0826211674,1,4.0
0826213588,1,5.0
0826214789,1,5.0
0826215661,1,4.0
0826215688,1,5.0
0826215734,1,5.0
0826303773,1,5.0
0826322603,1,4.0
0826322735,1,5.0
082632388X,2,5.0
0826331823,1,5.0
0826332234,1,5.0
0826334326,1,5.0
0826339158,1,5.0
0826408028,1,5.0
082641124X,1,5.0
0826411843,1,5.0
082641236X,1,5.0
0826414346,1,4.0
0826414931,1,4.0
082641494X,1,1.0
0826414974,1,4.0
0826415490,1,4.0
0826415687,4,5.0
0826416330,1,5.0
0826416357,1,1.0
0826416586,2,3.0
0826416705,1,5.0
0826416748,1,5.0
0826416845,1,5.0
0826449956,1,5.0
0826453341,1,4.0
0826457193,1,4.0
0826458076,1,5.0
0826464505,1,5.0
0826472621,1,5.0
0826514677,1,5.0
0826514855,1,5.0
0826604668,1,1.0
0826705006,1,4.0
0826904556,1,5.0
0827212496,1,5.0
0827216203,1,5.0
0827221304,1,5.0
0827345178,1,4.0
0827349386,1,4.0
0827358717,1,5.0
0827386273,1,5.0
0827600771,1,4.0
0827603665,1,1.0
0827606974,1,1.0
082760811X,1,3.0
0828015619,1,5.0
0828017298,1,5.0
0828017603,2,3.0
0828314403,1,5.0
082941441X,1,5.0
0829419861,1,5.0
082942072X,2,2.5
0829742379,1,3.0
0829742646,1,5.0
082981163X,1,4.0
0829813233,1,5.0
0829813985,1,4.0
082981597X,1,5.0
0829816194,1,5.0
082981650X,1,4.0
0829816607,1,5.0
0830611630,1,2.0
0830611851,1,3.0
0830615733,1,4.0
0830627898,3,3.67
0830641297,1,5.0
0830704159,2,3.5
0830709258,1,1.0
0830717544,1,5.0
0830719008,2,4.0
0830723730,1,5.0
0830724966,1,5.0
0830725695,1,5.0
0830729135,1,5.0
0830729240,1,5.0
0830731237,1,5.0
0830731245,1,5.0
0830732454,1,5.0
0830733639,1,5.0
0830733701,1,5.0
0830734422,1,3.0
0830734864,1,5.0
0830736794,2,4.0
0830737308,2,5.0
0830811206,1,4.0
0830812377,1,5.0
0830812822,1,4.0
0830812865,2,5.0
0830812873,1,5.0
0830813241,1,4.0
0830814477,1,4.0
0830814930,1,5.0
0830815058,2,5.0
0830815279,2,5.0
0830815422,1,5.0
0830815724,1,5.0
083081650X,1,5.0
0830817638,1,4.0
0830817743,1,5.0
0830818049,1,5.0
0830818529,2,4.5
083081891X,1,5.0
0830819290,1,5.0
0830819460,1,5.0
0830819711,1,5.0
0830819916,1,5.0
0830822267,1,4.0
0830822496,1,4.0
0830822569,1,5.0
0830822844,1,5.0
083082300X,1,3.0
0830823093,1,5.0
083082314X,2,4.0
0830823166,2,4.5
0830823387,2,2.5
0830823727,1,5.0
0830823751,3,4.67
0830823948,1,5.0
0830826661,2,3.0
0830827285,1,5.0
0830827323,1,4.0
0830827358,2,4.5
0830827382,2,5.0
0830827390,1,5.0
0830827706,1,3.0
0830827803,1,5.0
0830827889,1,5.0
0830832025,2,5.0
0830832149,2,5.0
0830832696,1,1.0
0830832823,1,3.0
0830853669,1,5.0
0830865497,1,3.0
0831111267,1,5.0
0831111550,1,5.0
0831126000,1,1.0
0831127279,1,5.0
083113173X,1,4.0
0831131829,1,3.0
0831132019,1,4.0
0831773987,1,4.0
0832305359,1,3.0
0832903922,1,5.0
0832918407,1,4.0
0833117033,1,5.0
0834003503,1,5.0
083410007X,1,5.0
0834117940,1,4.0
083411903X,1,5.0
0834119382,1,5.0
0834120976,1,5.0
0834800799,5,4.4
0834801515,1,5.0
0834802295,1,5.0
0834802368,1,5.0
0834804158,1,3.0
0834804255,1,5.0
0834804484,1,5.0
0834804522,1,5.0
0835126765,1,4.0
0835126781,1,4.0
0835606848,1,5.0
0835606910,1,5.0
0835607194,1,5.0
0835607224,1,5.0
0835607852,1,5.0
083580559X,1,5.0
083580643X,1,3.0
0835808610,1,4.0
0835809811,1,5.0
0835809994,1,1.0
0835919196,1,4.0
0836133994,1,5.0
083613561X,1,5.0
0836190157,1,4.0
0836190971,1,5.0
0836191706,1,5.0
0836192974,1,5.0
0836208196,1,5.0
0836218833,1,5.0
0836218981,1,5.0
0836220854,1,5.0
0836228065,1,5.0
0836267672,1,3.0
0836269195,1,5.0
0836280008,2,4.0
0836280180,1,5.0
0836289099,1,5.0
0836954521,1,5.0
0836969626,1,5.0
0837157749,1,4.0
0837167477,1,5.0
0837350727,1,5.0
0837353459,1,3.0
0837362016,1,1.0
0837366461,1,4.0
0837600707,1,5.0
0837600960,1,4.0
0837601606,1,4.0
0837602262,2,4.5
0837602351,1,5.0
0837602858,2,3.5
0837603250,1,5.0
0837603285,1,5.0
0837603633,1,5.0
0837603668,2,4.5
0837603765,1,4.0
0837603846,1,4.0
0837610338,1,4.0
0837612497,1,4.0
0837612519,2,4.5
0837713374,1,4.0
0837737265,1,3.0
0838406599,1,5.0
0838413692,1,3.0
0838457819,1,5.0
083858117X,1,5.0
0838590756,1,4.0
0838636888,1,5.0
083864077X,1,5.0
0838817807,1,5.0
0838908705,1,5.0
0839531060,1,1.0
0839533497,1,5.0
0840700415,1,4.0
0840720718,1,5.0
0840721285,2,4.5
0840732155,1,5.0
0840742827,1,5.0
0840744196,1,5.0
0840752725,1,5.0
0840757719,1,5.0
0840759304,1,4.0
0840759320,1,4.0
0840769040,1,5.0
0841232539,1,5.0
0841621705,1,5.0
0841625174,3,5.0
0842050337,1,5.0
0842050558,1,4.0
0842300074,1,5.0
0842300988,1,5.0
0842302425,1,5.0
0842303383,1,5.0
0842305068,1,4.0
0842309071,1,5.0
0842311017,1,5.0
0842311440,1,5.0
0842313206,1,5.0
0842314296,2,5.0
0842329129,3,1.0
0842329218,1,5.0
0842329250,1,5.0
0842332294,2,3.5
0842332847,1,5.0
0842333916,1,5.0
084233498X,1,5.0
0842335684,1,4.0
0842335722,1,5.0
0842336222,2,5.0
084233792X,1,4.0
0842338845,1,5.0
0842339140,1,5.0
0842339523,4,5.0
0842339876,1,5.0
0842340416,1,5.0
0842342532,1,5.0
0842342958,1,5.0
0842343512,1,5.0
0842343520,1,4.0
0842343628,1,5.0
0842345485,1,5.0
0842345523,2,4.5
084234571X,1,5.0
0842348921,1,5.0
084235090X,1,5.0
0842351477,1,5.0
084235266X,1,4.0
0842352678,1,4.0
0842352880,1,5.0
0842353607,1,2.0
0842355081,1,2.0
0842355308,1,5.0
0842356223,1,3.0
0842358935,1,5.0
0842359907,1,5.0
0842359915,2,5.0
0842360565,5,3.2
0842361715,1,5.0
0842362398,1,4.0
0842369309,2,5.0
0842369961,1,5.0
0842370358,1,5.0
0842373624,1,5.0
0842375090,1,5.0
0842375155,1,5.0
0842377492,2,5.0
0842377506,2,4.5
0842377522,1,5.0
0842379428,8,4.88
0842379681,1,5.0
0842381384,1,5.0
0842382674,1,5.0
0842382879,1,5.0
0842383522,1,4.0
0842384189,1,2.0
0842384340,1,5.0
0842384375,1,2.0
0842384383,1,4.0
0842386173,1,5.0
0842386882,1,5.0
0842386904,1,5.0
0842387129,1,5.0
0842387439,3,5.0
0842387595,1,5.0
0842513140,1,3.0
0843128682,1,5.0
0843149477,1,5.0
0843174234,1,5.0
0843708646,1,4.0
0843708743,1,4.0
0843717998,1,4.0
0843936495,1,5.0
0843937424,1,4.0
0843940336,1,5.0
0843940344,1,4.0
0843940352,1,4.0
0843940697,1,4.0
084394272X,1,4.0
084394305X,1,3.0
0843943289,1,3.0
0843943726,1,5.0
0843944382,1,5.0
0843944463,3,4.67
0843944595,1,4.0
0843944838,1,5.0
0843945575,1,4.0
0843945893,1,4.0
084394658X,1,5.0
0843947365,1,4.0
0843947527,1,5.0
0843947551,1,5.0
0843947667,1,3.0
0843948191,1,4.0
0843948507,1,4.0
0843948760,1,4.0
0843949414,1,5.0
0843949570,1,2.0
0843949740,1,4.0
0843949880,1,3.0
0843949910,1,5.0
084395020X,1,4.0
0843950455,1,4.0
0843950471,1,5.0
0843950498,1,5.0
084395096X,1,4.0
0843951346,1,4.0
0843951354,1,3.0
0843951605,1,5.0
084395177X,1,5.0
0843951834,1,5.0
0843951842,1,5.0
0843952008,1,4.0
0843952016,5,4.0
0843952032,2,4.5
0843952180,1,3.0
084395261X,1,3.0
0843952741,1,5.0
0843952814,1,4.0
0843953012,1,5.0
0843953071,1,4.0
0843953144,1,4.0
0843953187,1,5.0
0843953241,1,3.0
0843953373,1,1.0
0843953500,1,3.0
0843953519,2,4.0
0843953527,1,4.0
0843953608,1,5.0
0843953640,1,4.0
0843953705,1,5.0
0843953993,1,4.0
0843954094,1,5.0
0843954124,1,1.0
0843954159,1,3.0
0843954256,1,5.0
0843954663,1,5.0
0843955082,1,1.0
0843955090,1,5.0
0843955147,1,3.0
0843955287,1,1.0
0843955422,1,3.0
0843955430,1,5.0
084395549X,1,3.0
0843955538,1,5.0
0843955546,1,5.0
0843955627,1,5.0
0843955775,1,5.0
0844202312,1,5.0
0844204625,1,5.0
0844223956,1,5.0
0844226173,1,5.0
0844226521,1,4.0
0844238546,1,5.0
0844238562,1,5.0
0844242497,1,5.0
0844253073,1,1.0
0844259640,1,5.0
0844270520,1,5.0
0844272450,1,3.0
0844272515,1,1.0
0844273341,1,5.0
0844283509,1,5.0
0844284467,1,5.0
0844284955,1,5.0
0844408549,1,4.0
0844622478,1,5.0
084474171X,1,4.0
0846401959,1,5.0
0847662535,1,5.0
0847673596,1,5.0
0847685179,1,5.0
0847688356,1,4.0
0847692655,1,3.0
084769299X,1,5.0
0847694291,2,4.5
0847695077,1,5.0
084780738X,1,5.0
0847818500,1,5.0
0847819248,1,5.0
0847820335,1,5.0
084782215X,1,2.0
084782280X,1,5.0
0847825574,1,4.0
0847825779,1,5.0
0847825817,1,5.0
0847826198,1,4.0
0847826333,1,4.0
0847826465,1,5.0
0847826570,1,5.0
0847826635,1,4.0
0847826740,1,5.0
0847826902,1,5.0
0847826945,1,1.0
0847826961,1,5.0
0847827615,6,4.5
0848207130,1,4.0
0848703332,1,5.0
0848714628,1,5.0
0848714792,1,4.0
0848716817,1,4.0
084871945X,4,4.75
0848719514,1,5.0
0848725239,1,5.0
0848726227,1,5.0
0848727096,1,5.0
0848727258,1,5.0
0848727436,1,4.0
0848727576,1,5.0
0848727592,1,5.0
0848727606,1,5.0
0848727975,2,4.5
0848728254,1,5.0
0848730542,1,4.0
0848730615,2,5.0
084880385X,1,5.0
0848804236,1,5.0
0848817567,1,5.0
084930072X,2,4.5
0849304407,1,3.0
0849307104,1,4.0
0849308887,1,2.0
0849310717,1,4.0
0849311373,1,3.0
0849312744,1,4.0
0849316510,1,5.0
0849316758,1,3.0
084931707X,2,4.5
0849319560,1,2.0
0849320321,2,4.5
0849320526,1,4.0
0849321093,1,5.0
0849334918,1,4.0
0849344093,1,5.0
0849378796,1,1.0
0849381282,1,5.0
0849900158,1,2.0
0849902029,1,3.0
084990434X,1,5.0
0849904374,1,5.0
0849904579,1,3.0
0849906334,1,5.0
0849910056,1,5.0
084991163X,1,3.0
084991180X,7,4.14
0849912229,1,1.0
0849913896,1,5.0
0849916097,1,4.0
0849916461,1,4.0
0849916550,1,4.0
0849916739,1,5.0
0849916917,2,3.5
0849917611,1,5.0
0849917883,1,3.0
0849917905,1,4.0
0849918057,1,5.0
0849918111,1,5.0
0849918200,1,5.0
0849918235,1,4.0
084991826X,1,5.0
0849918278,1,5.0
0849918383,1,5.0
084993236X,1,4.0
0849932378,2,5.0
0849937140,1,5.0
0849937388,1,4.0
0849938619,1,4.0
0849940508,1,5.0
0849940702,1,5.0
0849942055,3,4.0
0849942365,1,5.0
0849942411,1,5.0
0849942527,1,4.0
0849942942,1,5.0
0849943272,1,5.0
0849943655,1,5.0
0849943736,2,3.5
0849943760,1,5.0
0849943787,1,2.0
0849943809,1,5.0
0849944031,1,5.0
0849944058,2,3.5
0849944244,1,3.0
0849944295,1,5.0
0849944384,1,4.0
0849944473,1,5.0
0849944775,1,2.0
0849944791,1,5.0
0849945232,2,5.0
0849945267,1,5.0
0849945321,2,5.0
0849951305,1,5.0
0849952484,1,4.0
0849954452,1,5.0
0849955068,1,5.0
0849955815,1,5.0
0849957397,1,5.0
084995911X,1,5.0
0849962099,1,2.0
0849962862,1,3.0
0849963443,1,4.0
0849977908,1,2.0
0849988217,1,5.0
0849990319,1,3.0
0849996627,1,4.0
0850307430,1,1.0
0850308437,1,5.0
0850450845,1,5.0
0850453062,1,5.0
0850521130,1,3.0
0850527465,1,2.0
0851119905,1,5.0
0851158390,1,5.0
0851158404,1,5.0
0851310419,1,5.0
0851317049,1,5.0
0851317251,1,1.0
0851317588,1,5.0
0851318932,1,3.0
0851514782,1,5.0
0851515126,1,4.0
0851515215,1,5.0
0851516610,1,5.0
0851516939,1,5.0
0851517552,1,5.0
0851518214,1,5.0
0851518877,1,5.0
0851705561,1,5.0
0851705669,1,4.0
085170624X,1,5.0
0851707548,1,5.0
0851707602,1,5.0
0851707777,1,5.0
0851709311,1,5.0
0851709389,1,4.0
0851709494,1,5.0
0851777481,1,4.0
0851778933,1,5.0
0851779212,1,3.0
0852072619,1,4.0
0852073259,1,5.0
0852345178,2,3.0
0852345216,1,5.0
0852345860,1,5.0
0852442084,1,4.0
0852443315,1,4.0
0853237794,2,5.0
0853319081,1,3.0
0853459916,1,5.0
0853609365,1,5.0
0853980683,1,5.0
0854298037,1,5.0
085435493X,2,5.0
0855206926,1,2.0
0855327960,1,5.0
0855328029,1,2.0
0855328185,1,5.0
0855328355,1,5.0
0855328940,1,5.0
0855329289,1,5.0
0855329378,1,5.0
0856675962,1,5.0
0856854360,1,5.0
0856962406,1,3.0
0856966975,1,4.0
085696980X,1,1.0
0859531821,1,5.0
0859536580,1,5.0
0859650839,1,4.0
0859653145,1,3.0
0859653153,1,5.0
0859653536,1,5.0
0859695328,1,5.0
0859780651,1,5.0
0859914976,1,5.0
0859975118,1,5.0
0860018512,1,5.0
0860514501,1,4.0
0860915468,1,3.0
0860917886,1,4.0
0860917967,1,5.0
086171072X,2,5.0
086171136X,1,5.0
0861711483,1,5.0
0861711823,1,5.0
0861712781,1,5.0
0861713168,1,5.0
0861713214,1,5.0
0861713338,1,5.0
0861713400,1,4.0
0861713656,1,5.0
086171380X,1,4.0
0861713958,1,5.0
0861714954,1,5.0
0861714970,1,4.0
0862209293,1,4.0
0862415349,1,5.0
0863040403,1,2.0
0863150926,1,5.0
0863153585,1,3.0
0863153674,1,4.0
086315431X,1,5.0
0863155278,1,5.0
086316157X,1,1.0
0863183565,1,5.0
0863223192,1,5.0
0863563686,1,4.0
0863563953,1,5.0
0863565484,1,4.0
0864425635,1,4.0
0864425813,2,4.0
0864425902,1,4.0
0864427697,1,5.0
0865163553,1,5.0
0865164436,1,4.0
086516536X,1,5.0
0865165920,1,5.0
0865300410,1,2.0
0865304572,1,3.0
0865340986,1,1.0
0865343209,1,5.0
0865344167,1,4.0
0865344426,1,5.0
0865380783,1,5.0
0865432392,1,4.0
0865471185,1,5.0
0865471975,1,5.0
0865472106,1,2.0
0865473994,1,5.0
0865474524,1,3.0
0865475091,1,5.0
0865475261,1,5.0
0865475296,1,5.0
0865475407,1,5.0
0865475814,2,2.0
0865475873,2,5.0
0865476063,2,4.5
0865476322,1,5.0
0865476357,1,2.0
0865476470,1,5.0
0865476527,1,4.0
0865476640,1,5.0
0865476853,1,5.0
0865476993,1,5.0
0865477248,1,4.0
0865542279,1,5.0
0865547637,1,4.0
086554848X,1,4.0
0865549206,1,1.0
0865549354,1,5.0
0865549397,1,4.0
0865620164,1,2.0
0865620415,1,3.0
0865620520,1,2.0
0865620865,1,5.0
086562089X,1,2.0
0865680213,1,5.0
0865681589,1,2.0
0865681724,1,4.0
0865682097,1,5.0
0865714223,1,4.0
0865714401,1,5.0
0865714487,1,5.0
0865714495,1,1.0
0865714622,3,2.0
0865714711,1,5.0
0865714754,1,5.0
0865714762,1,4.0
0865714827,3,5.0
0865715076,3,5.0
0865715106,3,4.67
0865715149,1,5.0
0865715181,1,4.0
0865715327,1,5.0
0865715408,9,4.56
0865715432,1,5.0
086573108X,1,5.0
0865731578,1,3.0
0865732000,1,5.0
0865733279,1,5.0
0865733457,1,4.0
0865734275,2,3.5
0865734283,2,4.0
0865734291,1,5.0
0865734348,1,5.0
0865734720,1,4.0
0865735778,1,5.0
0865735808,1,5.0
0865735816,1,3.0
0865776857,1,3.0
0865778078,1,3.0
086577918X,1,5.0
0865779570,1,5.0
0865850704,1,4.0
0865878145,1,5.0
0865971382,1,5.0
0865971439,1,5.0
0865971447,1,5.0
0865972885,1,5.0
0865974098,1,5.0
0866222650,1,2.0
0866223851,1,4.0
0866225277,1,1.0
0866227407,1,5.0
0866227598,1,5.0
0866515097,1,3.0
0866539972,1,5.0
0866852972,1,1.0
0866855955,1,4.0
086690087X,1,5.0
086690431X,1,5.0
0866904875,1,5.0
0866981527,1,5.0
0866982868,1,5.0
0867094397,1,2.0
0867095229,1,5.0
0867095784,1,5.0
0867130911,1,5.0
0867154004,1,4.0
0867162449,1,4.0
0867163526,1,5.0
0867165960,1,5.0
0867193743,1,4.0
0867193840,1,5.0
0867194014,1,5.0
0867194057,1,5.0
0867194278,1,5.0
0867194650,1,5.0
0867194731,1,1.0
086719507X,1,5.0
0867195444,1,5.0
0867195657,1,5.0
086719586X,1,5.0
0867196149,1,4.0
0867196181,1,5.0
0867196661,1,3.0
0867199016,1,5.0
0867200170,1,5.0
0867307846,1,5.0
0867309075,1,4.0
0867342153,1,1.0
0870022059,1,1.0
0870032143,1,4.0
0870043617,1,2.0
0870044133,1,3.0
0870044354,1,5.0
0870113143,1,5.0
0870113992,1,5.0
0870135430,1,5.0
0870136887,1,5.0
0870137107,1,4.0
0870213202,1,5.0
0870215698,1,5.0
0870216953,1,4.0
0870217569,1,5.0
0870237306,1,3.0
0870293214,1,4.0
0870293451,1,5.0
0870310658,1,4.0
0870334778,1,4.0
0870335138,1,5.0
0870335294,1,4.0
0870335456,1,5.0
087033560X,1,5.0
0870340565,1,5.0
0870340611,1,5.0
087040461X,1,5.0
0870407619,1,5.0
087040962X,1,5.0
0870541560,1,5.0
0870610635,1,5.0
0870671081,2,2.5
0870678655,1,3.0
087067935X,1,5.0
0870684833,1,5.0
0870700952,1,4.0
0870703412,1,5.0
0870706357,1,5.0
0870714864,1,5.0
0870714937,1,4.0
0870714996,1,5.0
0870743686,1,5.0
0870744720,1,5.0
0870744755,1,4.0
087081365X,1,4.0
087081513X,1,4.0
0870815342,1,5.0
0870816217,1,5.0
0870817833,1,3.0
087082967X,1,1.0
0871085127,1,4.0
0871087715,1,5.0
0871132656,1,5.0
0871133474,1,5.0
0871136643,2,5.0
0871136791,1,5.0
0871138425,1,4.0
0871138492,1,5.0
0871138514,1,5.0
0871138549,1,5.0
0871138719,1,5.0
0871138743,2,4.0
0871138808,1,5.0
0871138816,4,3.75
0871138840,1,5.0
0871138859,1,5.0
0871138875,1,3.0
0871138883,13,4.38
0871138905,8,3.75
087113893X,1,1.0
0871138956,3,4.33
0871138972,1,2.0
0871139103,1,4.0
0871139111,3,5.0
087113912X,1,3.0
0871139138,2,4.0
0871139197,1,1.0
0871139243,1,4.0
087113926X,1,5.0
0871161915,2,5.0
0871161990,1,2.0
0871162024,1,5.0
0871162172,1,5.0
0871203758,1,2.0
0871205041,1,5.0
0871209721,1,5.0
0871234653,1,5.0
0871237970,1,4.0
0871238705,1,3.0
0871272520,1,5.0
0871272598,2,5.0
0871292467,1,2.0
0871312050,1,5.0
0871312565,1,5.0
0871313588,1,5.0
0871314282,1,4.0
0871314797,1,5.0
0871316021,2,4.5
0871319128,1,3.0
0871319349,1,5.0
0871319640,1,5.0
0871319748,1,5.0
0871356430,1,1.0
0871359022,1,5.0
0871401525,1,5.0
0871401622,1,5.0
0871401738,1,5.0
0871401754,1,5.0
0871482274,1,5.0
0871485338,1,4.0
0871488620,1,4.0
0871562782,1,4.0
0871564300,1,5.0
0871564378,1,5.0
0871568772,1,5.0
0871568896,1,5.0
0871591243,1,5.0
0871620065,1,5.0
0871628686,3,5.0
0871664836,1,4.0
0871667347,1,1.0
0871667630,1,2.0
0871669153,1,5.0
0871923874,1,5.0
0871924935,1,5.0
0871961296,1,5.0
0871974258,1,3.0
0872072452,1,5.0
0872074560,1,4.0
0872166899,1,5.0
0872200086,1,5.0
0872201775,1,5.0
0872202992,1,5.0
0872204847,1,2.0
0872205525,2,5.0
0872205738,1,5.0
0872205819,1,2.0
0872262952,1,5.0
0872265455,1,3.0
0872431398,1,5.0
0872432181,1,5.0
0872490912,1,3.0
0872598047,1,5.0
0872598659,1,5.0
0872598810,1,5.0
0872599167,1,2.0
0872634922,1,4.0
0872720403,1,4.0
0872860175,1,2.0
0872860744,1,5.0
0872861716,1,4.0
0872863239,2,4.5
0872863514,1,3.0
0872864332,1,5.0
0872864499,1,5.0
0872884481,1,4.0
0872885836,1,1.0
087319036X,1,4.0
0873224035,1,5.0
087328187X,1,5.0
0873326210,1,4.0
0873328205,1,3.0
0873374193,1,5.0
0873378253,1,5.0
0873378334,1,5.0
0873379101,1,5.0
087337990X,1,5.0
0873384458,1,4.0
0873386892,1,5.0
0873387007,1,4.0
0873415612,1,4.0
0873416325,1,3.0
0873416376,1,5.0
0873416694,2,4.5
0873417828,1,2.0
0873418212,1,5.0
0873418271,2,4.5
0873418824,1,4.0
0873419707,1,5.0
0873419936,1,5.0
0873419995,1,5.0
0873489578,1,2.0
0873491866,1,3.0
087349346X,1,5.0
0873493575,1,1.0
0873493583,1,5.0
0873493656,1,5.0
0873493885,1,5.0
0873493958,1,2.0
0873494857,1,5.0
0873495039,1,3.0
0873495098,1,5.0
0873495217,1,5.0
0873495438,1,3.0
0873495586,1,3.0
0873495624,1,5.0
0873495764,1,2.0
0873495799,1,5.0
0873496167,1,4.0
0873496655,1,4.0
0873496779,1,4.0
0873496841,1,5.0
0873497163,1,5.0
0873497244,2,5.0
087349749X,2,3.5
0873497503,1,5.0
0873497554,1,5.0
0873497589,1,5.0
087349816X,1,5.0
0873498186,1,5.0
0873498259,1,5.0
0873498712,1,1.0
0873498739,1,5.0
0873498844,1,1.0
0873498992,3,2.67
087349900X,1,5.0
0873499042,1,5.0
0873499050,3,3.0
087349931X,1,4.0
0873499611,1,4.0
0873499654,3,3.67
0873499689,1,5.0
0873499875,1,4.0
0873499980,1,5.0
0873503767,1,4.0
0873512812,1,4.0
0873513193,1,5.0
0873513932,2,4.0
0873514068,1,5.0
0873515048,2,5.0
087351517X,1,5.0
0873515277,1,5.0
0873529863,2,4.5
0873582004,1,5.0
0873585925,1,5.0
0873587243,1,5.0
0873587480,1,5.0
0873587871,1,5.0
0873588258,1,5.0
0873640284,1,3.0
0873641566,1,4.0
0873642155,1,1.0
0873642473,1,4.0
0873642589,1,5.0
0873644972,2,2.5
087364543X,1,3.0
0873646754,1,2.0
0873647041,1,5.0
0873647432,1,5.0
0873647513,1,5.0
0873648196,1,5.0
087364851X,1,3.0
0873648595,1,3.0
0873648862,1,3.0
0873648951,1,1.0
0873648986,2,4.0
0873649125,1,3.0
0873649214,1,5.0
087364929X,1,4.0
0873649346,1,5.0
0873649575,1,2.0
0873649699,1,1.0
0873649869,1,5.0
0873649907,1,5.0
0873649974,1,1.0
0873651995,1,5.0
0873674847,1,5.0
0873718860,1,4.0
0873890760,1,5.0
0873892666,1,5.0
0873895916,2,3.5
087389619X,1,5.0
0873896432,1,3.0
087395954X,1,5.0
0873985605,1,5.0
0874066751,1,5.0
0874137721,1,4.0
0874171679,1,3.0
0874175232,1,3.0
0874208947,1,5.0
0874215617,1,5.0
0874215935,1,5.0
0874215978,1,5.0
0874221293,1,5.0
0874313015,1,5.0
0874413311,1,4.0
0874477034,1,1.0
0874477182,3,4.33
0874515793,1,5.0
0874515815,1,4.0
0874517389,1,5.0
0874517451,1,5.0
0874519209,1,5.0
0874604508,1,5.0
087462052X,1,5.0
0874621607,1,4.0
0874748410,1,5.0
0874771501,1,4.0
0874771951,1,4.0
0874775043,3,3.67
0874775132,1,5.0
0874776317,1,4.0
0874776929,1,2.0
0874776945,1,5.0
0874776953,1,4.0
0874777984,3,3.67
0874778034,1,5.0
0874778050,1,5.0
0874778565,1,5.0
087477876X,1,4.0
0874779057,2,5.0
0874779227,1,5.0
0874779405,1,5.0
0874779707,1,3.0
0874807158,1,3.0
0874808227,1,5.0
0874810418,2,5.0
0874813735,1,5.0
0874836549,1,5.0
0874871441,1,5.0
0874871638,1,4.0
0874875846,1,5.0
087487940X,1,3.0
0875080189,1,5.0
0875081886,2,5.0
0875083757,1,2.0
0875086985,1,4.0
0875087876,1,5.0
0875093663,1,5.0
0875095224,1,4.0
087509712X,1,5.0
087516000X,7,4.14
0875160786,1,5.0
0875162142,1,5.0
087516319X,1,5.0
0875163238,8,3.62
0875165389,1,5.0
0875165508,1,3.0
0875165516,1,5.0
0875166105,1,5.0
0875305628,1,5.0
0875305660,1,5.0
0875420036,1,5.0
0875420052,1,5.0
0875420281,1,5.0
0875420486,1,3.0
0875420915,1,5.0
0875421180,1,5.0
0875421229,2,5.0
0875421261,1,5.0
0875421296,2,4.5
0875421830,1,5.0
0875421903,1,5.0
0875422470,1,5.0
0875423205,1,5.0
0875423574,1,4.0
0875425771,1,4.0
0875426700,1,2.0
0875427790,1,4.0
0875427847,1,5.0
087542791X,2,4.5
087542869X,1,5.0
0875428940,1,5.0
0875522017,1,5.0
0875522238,1,5.0
0875522696,1,5.0
0875523382,1,5.0
0875523595,1,2.0
0875525105,1,5.0
0875525237,1,5.0
0875526063,2,4.5
0875526071,2,4.5
087552608X,1,5.0
0875526438,5,4.8
0875526497,1,5.0
0875526500,1,5.0
0875526632,1,4.0
0875526799,1,5.0
0875527086,1,1.0
0875527159,1,5.0
0875527205,3,3.33
0875527868,1,5.0
0875528279,1,5.0
087552849X,1,5.0
087554603X,1,5.0
0875730221,1,5.0
0875730701,1,5.0
0875790534,1,5.0
0875792529,1,5.0
0875796001,1,5.0
0875796370,1,5.0
0875796397,1,5.0
0875799612,1,5.0
0875843662,1,5.0
0875844030,1,5.0
0875847404,1,2.0
0875847471,1,5.0
0875848192,1,3.0
0875848575,1,5.0
087584863X,2,5.0
0875849342,1,1.0
0875849466,1,5.0
0875862136,1,5.0
087586337X,1,5.0
0875882196,1,3.0
0875885187,1,5.0
0875902928,1,5.0
0875951600,1,4.0
0875962823,1,4.0
087596379X,1,1.0
0875964044,1,5.0
0875964486,2,3.0
0875964680,1,5.0
0875967442,1,4.0
0875967604,1,5.0
0875967612,1,5.0
0875968201,2,5.0
0875968228,1,5.0
0875968473,1,5.0
0875968708,1,5.0
0875968805,1,5.0
087596897X,1,5.0
0875969143,1,4.0
0875969186,1,5.0
0875969801,1,5.0
0875969879,2,5.0
087596995X,2,4.0
0876031874,1,5.0
0876040032,1,4.0
